Id,City,Country,Latitude,Longitude,Time,Description,Max Temp,Humidity,Wind Speed,Cloudiness,Rain,Snow
490,Kavaratti,IN,10.5669,72.642,2021-04-17 21:50:33,clear sky,83.73,70,5.46,7,0,0
491,Derzhavīnsk,KZ,51.1,66.3167,2021-04-17 21:50:34,scattered clouds,47.14,80,5.95,49,0,0
492,Maneromango,TZ,-7.1988,38.7848,2021-04-17 21:50:34,broken clouds,78.8,89,5.75,75,0,0
493,Borogontsy,RU,62.6683,131.1683,2021-04-17 21:50:35,scattered clouds,17.24,89,8.46,28,0,0
494,Avera,US,33.194,-82.5271,2021-04-17 21:50:35,overcast clouds,75.2,38,6.91,90,0,0
495,Beian,NO,63.6559,9.5683,2021-04-17 21:50:35,clear sky,39.2,75,4.61,0,0,0
496,Shebalino,RU,51.2917,85.6772,2021-04-17 21:50:36,scattered clouds,31.1,95,2.51,49,0,0
497,Zhanakorgan,KZ,43.9098,67.2495,2021-04-17 21:50:36,scattered clouds,64.15,34,5.64,25,0,0
498,Cauquenes,CL,-35.9671,-72.3225,2021-04-17 21:47:31,broken clouds,62.58,61,7.07,62,0,0
499,Ascension,US,30.2169,-90.9001,2021-04-17 21:50:37,light rain,64.4,82,8.05,90,0,0
500,Kaeo,NZ,-35.1,173.7833,2021-04-17 21:50:37,scattered clouds,64.0,71,1.99,25,0,0
501,Pisco,PE,-13.7,-76.2167,2021-04-17 21:50:38,clear sky,71.6,73,26.46,0,0,0
502,Hanko,FI,59.8333,22.95,2021-04-17 21:50:38,few clouds,44.01,50,14.14,24,0,0
503,Ahipara,NZ,-35.1667,173.1667,2021-04-17 21:50:38,overcast clouds,62.92,52,5.79,86,0,0
504,Luena,AO,-11.7833,19.9167,2021-04-17 21:50:39,few clouds,60.6,76,4.56,19,0,0
505,Grindavik,IS,63.8424,-22.4338,2021-04-17 21:50:39,overcast clouds,37.4,70,13.8,90,0,0
506,Santa Fe,AR,-31.6333,-60.7,2021-04-17 21:50:40,broken clouds,71.8,69,6.51,74,0,0
507,Erzin,TR,36.9559,36.2,2021-04-17 21:50:40,broken clouds,62.6,82,2.3,75,0,0
508,Nantucket,US,41.2835,-70.0995,2021-04-17 21:50:41,clear sky,46.4,66,17.27,1,0,0
509,Ust'-Kachka,RU,58.006,55.6725,2021-04-17 21:50:41,clear sky,35.6,60,8.95,0,0,0
510,Penzance,GB,50.1186,-5.5371,2021-04-17 21:50:41,clear sky,46.0,65,2.3,0,0,0
511,Stephenville Crossing,CA,48.5,-58.4318,2021-04-17 21:50:42,broken clouds,48.2,46,12.66,75,0,0
512,Puerto Madryn,AR,-42.7692,-65.0385,2021-04-17 21:50:42,overcast clouds,62.83,60,16.89,100,0,0
513,Greiz,DE,50.65,12.2,2021-04-17 21:50:43,overcast clouds,42.01,83,1.01,100,0,0
514,Chokwé,MZ,-24.5333,32.9833,2021-04-17 21:50:43,clear sky,60.51,75,2.19,8,0,0
515,Karatsu,JP,33.4425,129.9697,2021-04-17 21:50:43,few clouds,52.0,25,5.01,18,0,0
516,Bol'shoye Murashkino,RU,55.7826,44.7754,2021-04-17 21:50:44,clear sky,39.43,81,10.31,3,0,0
517,Maxixe,MZ,-23.8597,35.3472,2021-04-17 21:50:44,overcast clouds,67.77,70,6.17,98,0,0
518,Sydney,AU,-33.8679,151.2073,2021-04-17 21:50:18,few clouds,57.0,82,10.36,20,0,0
519,Rūdsar,IR,37.1376,50.288,2021-04-17 21:50:45,few clouds,57.2,88,2.3,20,0,0
520,Emba,KZ,48.8264,58.1442,2021-04-17 21:50:45,overcast clouds,53.74,74,6.78,98,0,0
521,San Jerónimo,PE,-11.9472,-75.2829,2021-04-17 21:50:46,scattered clouds,60.28,62,7.09,27,0,0
522,Mason City,US,43.1536,-93.201,2021-04-17 21:50:46,few clouds,60.8,23,14.97,20,0,0
523,Longhua,CN,23.6137,114.1919,2021-04-17 21:50:47,overcast clouds,70.84,80,1.19,100,0,0
524,Adré,TD,13.4667,22.2,2021-04-17 21:50:47,clear sky,77.05,9,9.44,7,0,0
525,Skibbereen,IE,51.55,-9.2667,2021-04-17 21:50:48,light rain,44.6,87,8.05,75,0,0
526,Khovd,MN,48.0056,91.6419,2021-04-17 21:50:48,broken clouds,43.27,40,7.83,68,0,0
527,Bintulu,MY,3.1667,113.0333,2021-04-17 21:50:49,light rain,75.2,94,4.61,40,0,0
528,Pahrump,US,36.2083,-115.9839,2021-04-17 21:50:49,clear sky,72.0,12,14.0,0,0,0
529,Usinsk,RU,65.9939,57.5281,2021-04-17 21:50:50,few clouds,8.47,84,11.36,17,0,0
530,Olinda,BR,-8.0089,-34.8553,2021-04-17 21:50:50,broken clouds,77.0,78,2.3,75,0,0
531,Tonj,SS,7.2737,28.6822,2021-04-17 21:50:50,broken clouds,88.11,34,3.04,82,0,0
532,La Victoria,VE,10.2184,-67.3302,2021-04-17 21:50:51,scattered clouds,89.6,62,5.75,40,0,0
533,Port Pirie,AU,-33.1833,138.0167,2021-04-17 21:50:51,overcast clouds,55.4,94,3.44,90,0,0
534,Abu Samrah,SY,35.3029,37.1841,2021-04-17 21:50:52,overcast clouds,68.59,41,1.95,85,0,0
535,Zabul Province,AF,32.25,67.25,2021-04-17 21:50:52,clear sky,56.17,26,16.8,0,0,0
536,Dunmore Town,BS,25.5,-76.65,2021-04-17 21:50:52,clear sky,77.72,82,9.26,3,0,0
537,Governador Valadares,BR,-18.8511,-41.9494,2021-04-17 21:50:53,few clouds,72.77,66,2.73,20,0,0
538,Houma,US,29.5958,-90.7195,2021-04-17 21:50:54,moderate rain,64.99,94,10.36,90,0,0
539,Elizabeth City,US,36.2946,-76.2511,2021-04-17 21:48:56,few clouds,66.2,42,9.22,20,0,0
540,Hambantota,LK,6.1241,81.1185,2021-04-17 21:50:54,scattered clouds,77.0,100,5.75,40,0,0
541,Mrakovo,RU,52.7161,56.6244,2021-04-17 21:50:55,clear sky,47.52,80,2.86,1,0,0
542,Ndendé,GA,-2.4008,11.3581,2021-04-17 21:50:55,light rain,70.38,95,2.77,100,0,0
543,Bambous Virieux,MU,-20.3428,57.7575,2021-04-17 21:50:56,broken clouds,78.01,88,8.05,75,0,0
544,Brejo Santo,BR,-7.4933,-38.9872,2021-04-17 21:50:56,scattered clouds,82.4,54,2.3,40,0,0
545,Haines Junction,CA,60.7522,-137.5108,2021-04-17 21:50:57,few clouds,55.4,24,5.75,13,0,0
546,Los Llanos de Aridane,ES,28.6585,-17.9182,2021-04-17 21:50:57,overcast clouds,68.0,73,14.97,90,0,0
547,Kirakira,SB,-10.4544,161.9205,2021-04-17 21:50:57,overcast clouds,84.81,67,7.11,92,0,0
548,Talcahuano,CL,-36.7167,-73.1167,2021-04-17 21:50:58,overcast clouds,59.0,82,10.36,90,0,0
549,Codó,BR,-4.4553,-43.8856,2021-04-17 21:47:51,overcast clouds,75.29,92,1.5,97,0,0
550,Alekseyevsk,RU,57.8406,108.3492,2021-04-17 21:50:58,broken clouds,10.78,96,3.29,68,0,0
551,Ponta Delgada,PT,37.7333,-25.6667,2021-04-17 21:50:59,broken clouds,62.6,100,8.05,75,0,0
552,Tiassalé,CI,5.8983,-4.8283,2021-04-17 21:50:59,overcast clouds,75.63,92,1.77,89,0,0
553,Mil'kovo,RU,54.7167,158.6167,2021-04-17 21:51:00,scattered clouds,32.36,70,3.29,30,0,0
554,Piedras Negras,MX,28.7,-100.5167,2021-04-17 21:51:00,few clouds,73.99,40,9.22,20,0,0
555,Miracema do Tocantins,BR,-9.5618,-48.3967,2021-04-17 21:51:00,heavy intensity rain,76.59,82,3.53,99,0,0
556,Almeirim,BR,-1.5233,-52.5817,2021-04-17 21:51:01,few clouds,75.69,94,2.75,18,0,0
557,Along,IN,28.1667,94.7667,2021-04-17 21:51:01,overcast clouds,65.01,87,1.05,97,0,0
558,Morant Bay,JM,17.8815,-76.4093,2021-04-17 21:51:02,few clouds,87.01,70,27.63,20,0,0
559,Siavonga,ZM,-16.5382,28.7088,2021-04-17 21:51:02,overcast clouds,69.51,66,7.11,97,0,0
560,Port Antonio,JM,18.18,-76.4612,2021-04-17 21:51:02,few clouds,87.01,70,27.63,20,0,0
561,Murdochville,CA,48.9583,-65.5006,2021-04-17 21:51:03,scattered clouds,35.6,80,14.97,38,0,0
562,Tete,MZ,-16.1564,33.5867,2021-04-17 21:51:03,broken clouds,73.4,64,9.22,75,0,0
563,Gerāsh,IR,27.6652,54.1371,2021-04-17 21:51:04,clear sky,71.6,26,4.61,0,0,0
564,Gravdal,NO,68.1214,13.5031,2021-04-17 21:51:04,scattered clouds,40.5,78,12.17,33,0,0
565,Nampa,US,43.5407,-116.5635,2021-04-17 21:50:56,clear sky,66.0,16,4.61,1,0,0
566,Shaunavon,CA,49.6501,-108.4181,2021-04-17 21:51:05,overcast clouds,64.4,13,14.97,99,0,0
567,São Miguel do Araguaia,BR,-13.275,-50.1628,2021-04-17 21:51:05,overcast clouds,78.1,68,1.32,99,0,0
568,Yar-Sale,RU,66.8333,70.8333,2021-04-17 21:51:06,broken clouds,-10.07,98,9.46,51,0,0
569,Tabou,CI,4.423,-7.3528,2021-04-17 21:51:06,light rain,77.74,86,6.71,100,0,0
570,Castle Rock,US,39.3722,-104.8561,2021-04-17 21:51:06,overcast clouds,39.99,64,5.01,100,0,0
571,Trojan,PL,53.7897,20.2404,2021-04-17 21:51:07,mist,45.0,100,2.3,84,0,0
572,Plettenberg Bay,ZA,-34.0527,23.3716,2021-04-17 21:51:07,scattered clouds,66.49,40,4.79,35,0,0
573,Syracuse,IT,37.0881,15.2792,2021-04-17 21:51:08,broken clouds,59.0,77,4.61,75,0,0
574,Tumut,AU,-35.3,148.2167,2021-04-17 21:51:08,clear sky,35.6,100,1.54,0,0,0
575,Lanquín,GT,15.5667,-89.9667,2021-04-17 21:51:09,scattered clouds,84.2,54,6.91,40,0,0
576,Snåase,NO,64.2457,12.3778,2021-04-17 21:51:09,clear sky,34.16,92,4.38,7,0,0
577,Smithers,CA,54.7804,-127.1743,2021-04-17 21:47:48,few clouds,66.2,32,4.61,20,0,0
578,Nefteyugansk,RU,61.0998,72.6035,2021-04-17 21:51:10,clear sky,12.2,73,8.95,0,0,0
579,Tsabong,BW,-26.0217,22.401,2021-04-17 21:51:10,scattered clouds,72.48,39,8.55,25,0,0
580,Mehamn,NO,71.0357,27.8492,2021-04-17 21:51:10,clear sky,35.02,85,12.71,7,0,0
581,Assiut,EG,27.181,31.1837,2021-04-17 21:51:11,clear sky,86.0,26,9.22,0,0,0
582,Hamilton,US,39.1834,-84.5333,2021-04-17 21:48:51,light rain,54.0,66,5.75,90,0,0
583,Abonnema,NG,4.7084,6.7931,2021-04-17 21:51:11,scattered clouds,80.6,89,5.1,40,0,0
584,Acaraú,BR,-2.8856,-40.12,2021-04-17 21:49:36,clear sky,78.93,83,13.18,9,0,0
585,Ratnagiri,IN,16.9833,73.3,2021-04-17 21:51:12,clear sky,80.28,77,8.93,0,0,0
586,Columbia,US,34.0007,-81.0348,2021-04-17 21:51:12,overcast clouds,73.4,35,4.61,90,0,0
587,Oneida,US,43.2001,-75.4663,2021-04-17 21:51:13,overcast clouds,48.99,76,10.36,90,0,0
588,Jinji,CN,23.2281,110.8261,2021-04-17 21:51:13,overcast clouds,68.65,95,4.09,100,0,0
589,Grand Forks,US,47.9417,-97.4337,2021-04-17 21:49:00,clear sky,60.8,26,13.8,1,0,0
590,Aktash,RU,50.3,87.7333,2021-04-17 21:51:14,scattered clouds,22.21,90,3.49,48,0,0
591,Georgiyevka,KZ,43.0369,74.7114,2021-04-17 21:51:14,scattered clouds,46.4,87,4.47,45,0,0
592,Lunca Corbului,RO,44.7,24.75,2021-04-17 21:51:15,overcast clouds,45.21,80,8.81,99,0,0
593,Janaúba,BR,-15.8025,-43.3089,2021-04-17 21:51:15,scattered clouds,78.82,36,3.47,47,0,0
594,Warrington,GB,53.3925,-2.5802,2021-04-17 21:51:16,clear sky,50.0,76,5.75,0,0,0
595,Palana,RU,59.1167,159.9667,2021-04-17 21:51:16,broken clouds,26.8,87,13.09,65,0,0
596,Sirte,LY,31.2089,16.5887,2021-04-17 21:51:16,overcast clouds,63.41,83,10.47,100,0,0
597,Grand Baie,MU,-20.0182,57.5802,2021-04-17 21:49:17,light rain,78.01,87,1.01,41,0,0
598,Mālpur,IN,23.35,73.45,2021-04-17 21:51:17,clear sky,82.54,28,6.31,1,0,0
599,North Platte,US,41.1239,-100.7654,2021-04-17 21:47:53,overcast clouds,46.4,61,8.05,90,0,0
600,Teya,RU,60.3778,92.6267,2021-04-17 21:51:18,overcast clouds,19.08,88,8.43,100,0,0
601,Kiruna,SE,67.8557,20.2251,2021-04-17 21:51:18,scattered clouds,26.6,80,3.44,27,0,0
602,Reque,PE,-6.8656,-79.8178,2021-04-17 21:51:19,broken clouds,75.2,60,23.02,75,0,0
603,Ekhabi,RU,53.5102,142.9671,2021-04-17 21:51:19,overcast clouds,33.26,99,6.85,100,0,0
604,Haileybury,CA,47.449,-79.6373,2021-04-17 21:51:20,clear sky,55.4,44,5.75,1,0,0
605,Maicao,CO,11.3832,-72.2432,2021-04-17 21:47:54,overcast clouds,87.31,56,13.42,99,0,0
606,São Félix do Xingu,BR,-6.6447,-51.995,2021-04-17 21:51:20,overcast clouds,72.41,96,1.39,94,0,0
607,Mana,GF,5.6592,-53.7767,2021-04-17 21:51:21,overcast clouds,78.57,78,11.63,97,0,0
608,Isangel,VU,-19.55,169.2667,2021-04-17 21:51:21,broken clouds,79.29,81,12.53,83,0,0
609,Kapuskasing,CA,49.4169,-82.4331,2021-04-17 21:51:22,overcast clouds,50.0,43,5.75,100,0,0
610,Palmer,US,42.1584,-72.3287,2021-04-17 21:51:22,broken clouds,48.2,53,9.22,75,0,0
611,Igrim,RU,63.1906,64.4162,2021-04-17 21:51:23,overcast clouds,13.14,84,12.41,99,0,0
612,Tullahoma,US,35.362,-86.2094,2021-04-17 21:51:23,broken clouds,64.4,51,9.22,75,0,0
613,Røros,NO,62.5747,11.3842,2021-04-17 21:51:23,few clouds,28.4,80,2.3,23,0,0
614,Aklavik,CA,68.2191,-135.0107,2021-04-17 21:51:24,few clouds,46.4,36,6.91,20,0,0
615,Vostok,RU,46.4856,135.8833,2021-04-17 21:51:24,few clouds,37.06,57,3.06,23,0,0
616,Westport,US,41.1415,-73.3579,2021-04-17 21:51:25,overcast clouds,53.01,57,5.03,95,0,0
617,Bibbiena,IT,43.6965,11.8135,2021-04-17 21:51:25,broken clouds,46.0,75,14.0,75,0,0
618,Ambon City,ID,-3.6954,128.1814,2021-04-17 21:51:25,scattered clouds,77.0,88,9.22,40,0,0
619,Goma,CD,-1.6792,29.2228,2021-04-17 21:51:26,light rain,64.4,88,3.44,75,0,0
620,Olafsvik,IS,64.8945,-23.7142,2021-04-17 21:51:26,light rain,36.41,78,10.98,100,0,0
621,Yablochnyy,RU,47.1661,142.0661,2021-04-17 21:51:27,mist,41.0,100,4.47,90,0,0
622,Slave Lake,CA,55.2834,-114.769,2021-04-17 21:50:08,overcast clouds,51.8,40,6.91,90,0,0
623,Charter Township of Clinton,US,42.587,-82.9199,2021-04-17 21:51:27,broken clouds,57.0,62,10.36,75,0,0
624,Myre,NO,69.1036,15.9492,2021-04-17 21:51:28,clear sky,36.0,75,9.22,9,0,0
625,Münster,DE,51.9624,7.6257,2021-04-17 21:51:28,clear sky,46.0,65,5.75,0,0,0
626,Gaoual,GN,11.75,-13.2,2021-04-17 21:51:28,scattered clouds,86.23,46,9.64,43,0,0
627,Kasongo,CD,-4.45,26.6667,2021-04-17 21:51:29,light rain,69.42,95,2.71,99,0,0
628,Lata,PT,40.1629,-8.3327,2021-04-17 21:51:29,broken clouds,55.0,74,4.0,57,0,0
629,Schattdorf,CH,46.8655,8.6547,2021-04-17 21:51:30,broken clouds,44.6,57,8.05,75,0,0
630,Churapcha,RU,62.0025,132.4325,2021-04-17 21:51:30,overcast clouds,22.42,82,9.08,99,0,0
631,Gannan,CN,47.9147,123.5031,2021-04-17 21:51:30,clear sky,38.95,50,5.88,0,0,0
632,Upata,VE,8.0086,-62.3989,2021-04-17 21:51:31,broken clouds,90.0,57,5.01,83,0,0
633,Chapleau,CA,47.8405,-83.4034,2021-04-17 21:51:31,scattered clouds,51.8,40,9.22,40,0,0
634,Karakulino,RU,56.012,53.7067,2021-04-17 21:51:32,clear sky,39.76,69,4.88,0,0,0
635,Nanning,CN,22.8167,108.3167,2021-04-17 21:51:32,overcast clouds,64.4,94,4.47,90,0,0
636,Beshpagir,RU,45.0217,42.3808,2021-04-17 21:51:33,moderate rain,46.4,93,4.47,40,0,0
637,Port Blair,IN,11.6667,92.75,2021-04-17 21:51:33,broken clouds,80.37,75,4.63,59,0,0
638,Bonthe,SL,7.5264,-12.505,2021-04-17 21:51:34,overcast clouds,79.07,80,3.02,100,0,0
639,Takāb,IR,36.4009,47.1133,2021-04-17 21:51:34,clear sky,53.13,39,1.5,0,0,0
640,Kodinsk,RU,58.6881,99.1844,2021-04-17 21:51:34,broken clouds,6.71,97,3.09,69,0,0
641,Culebra,PR,18.303,-65.301,2021-04-17 21:51:35,clear sky,84.2,65,9.22,1,0,0
642,Spirovo,RU,57.419,34.9766,2021-04-17 21:51:35,broken clouds,42.64,69,8.97,57,0,0
643,Naumburg,DE,51.15,11.8167,2021-04-17 21:51:36,overcast clouds,43.0,89,4.0,100,0,0
644,Mankato,US,44.1636,-93.9994,2021-04-17 21:51:36,broken clouds,55.4,38,12.66,75,0,0
645,Tazovsky,RU,67.4667,78.7,2021-04-17 21:51:37,overcast clouds,-9.54,100,6.53,100,0,0
646,Apac,UG,1.9756,32.5386,2021-04-17 21:51:37,light rain,68.59,87,4.0,100,0,0
647,Yerbogachën,RU,61.2767,108.0108,2021-04-17 21:51:37,scattered clouds,4.23,90,9.33,46,0,0
648,Kholtoson,RU,50.2981,103.3097,2021-04-17 21:51:38,scattered clouds,28.72,93,4.07,37,0,0
649,Salinas,US,36.6777,-121.6555,2021-04-17 21:48:27,clear sky,62.6,55,11.5,1,0,0
650,Yangjiang,CN,21.85,111.9667,2021-04-17 21:51:38,overcast clouds,72.64,88,9.35,96,0,0
651,Lindi,TZ,-10.0,39.7167,2021-04-17 21:51:39,scattered clouds,77.0,83,19.57,40,0,0
652,Coxim,BR,-18.5067,-54.76,2021-04-17 21:51:39,broken clouds,78.6,59,6.11,78,0,0
653,Dalby,AU,-27.1833,151.2667,2021-04-17 21:51:40,overcast clouds,53.6,100,5.75,90,0,0
654,Qaqortoq,GL,60.7167,-46.0333,2021-04-17 21:51:40,clear sky,28.4,34,11.5,0,0,0
655,Boa Vista,BR,2.8197,-60.6733,2021-04-17 21:51:41,scattered clouds,87.8,51,8.05,40,0,0
656,Inta,RU,66.0317,60.1659,2021-04-17 21:51:41,few clouds,6.24,89,10.11,13,0,0
657,Sawākin,SD,19.1059,37.3321,2021-04-17 21:51:41,clear sky,78.85,82,9.6,1,0,0
658,Byron Bay,AU,-28.65,153.6167,2021-04-17 21:51:42,overcast clouds,60.01,82,12.66,91,0,0
659,Cuamba,MZ,-14.8031,36.5372,2021-04-17 21:51:42,overcast clouds,65.12,92,6.67,97,0,0
660,George Town,MY,5.4112,100.3354,2021-04-17 21:47:53,few clouds,80.6,89,4.61,20,0,0
661,Ulvik,NO,60.5672,6.9187,2021-04-17 21:51:43,clear sky,37.0,80,1.99,9,0,0
662,San Juan,AR,-31.5375,-68.5364,2021-04-17 21:50:39,few clouds,80.19,41,11.12,14,0,0
663,Petra,JO,30.3222,35.4793,2021-04-17 21:50:38,clear sky,70.18,21,9.69,2,0,0
664,Tegul'det,RU,57.3064,88.1667,2021-04-17 21:51:44,overcast clouds,24.4,79,9.42,100,0,0
665,Monrovia,LR,6.3005,-10.7969,2021-04-17 21:48:31,broken clouds,78.8,94,4.7,75,0,0
666,Nieuw Amsterdam,SR,5.8833,-55.0833,2021-04-17 21:51:44,scattered clouds,84.2,70,16.11,40,0,0
667,Riyadh,SA,24.6877,46.7219,2021-04-17 21:46:57,clear sky,77.0,23,5.75,0,0,0
668,Kamenka,RU,51.3223,42.7678,2021-04-17 21:51:45,clear sky,42.98,86,2.75,1,0,0
669,Nelson Bay,AU,-32.7167,152.15,2021-04-17 21:51:45,overcast clouds,54.0,100,12.66,90,0,0
670,Alexander City,US,32.944,-85.9539,2021-04-17 21:51:46,broken clouds,71.6,46,11.5,75,0,0
671,Jacareacanga,BR,-6.2222,-57.7528,2021-04-17 21:49:29,moderate rain,72.7,98,0.94,100,0,0
672,Dhenkānāl,IN,20.6667,85.6,2021-04-17 21:51:46,haze,80.6,89,9.22,20,0,0
673,Khasan,RU,42.4308,130.6434,2021-04-17 21:51:47,broken clouds,43.5,62,14.52,72,0,0
674,Bathsheba,BB,13.2167,-59.5167,2021-04-17 21:51:47,few clouds,82.4,57,18.41,20,0,0
675,Cangzhou,CN,38.3167,116.8667,2021-04-17 21:51:47,clear sky,45.79,21,7.67,0,0,0
676,Harper,LR,4.375,-7.7169,2021-04-17 21:51:48,light rain,78.03,85,7.11,100,0,0
677,Palauig,PH,15.435,119.9045,2021-04-17 21:51:48,overcast clouds,80.02,74,5.95,100,0,0
678,Fujin,CN,47.26,132.0322,2021-04-17 21:51:49,clear sky,40.77,79,3.06,8,0,0
679,Laguna,US,38.421,-121.4238,2021-04-17 21:51:39,clear sky,88.0,10,8.05,1,0,0
680,Dingle,PH,10.9995,122.6711,2021-04-17 21:51:49,moderate rain,76.14,79,8.39,100,0,0
681,Altagracia de Orituco,VE,9.8601,-66.3814,2021-04-17 21:51:50,few clouds,88.07,40,5.91,21,0,0
682,Cairns,AU,-16.9167,145.7667,2021-04-17 21:51:50,scattered clouds,80.01,73,11.5,29,0,0
683,Mendi,PG,-6.1761,143.6513,2021-04-17 21:51:51,overcast clouds,57.83,94,2.84,100,0,0
684,Pacifica,US,37.6138,-122.4869,2021-04-17 21:51:51,few clouds,60.8,59,24.16,20,0,0
685,Linjiang,CN,41.8069,126.9078,2021-04-17 21:51:51,scattered clouds,35.64,81,1.99,26,0,0
686,Zapolyarnyy,RU,69.4154,30.8136,2021-04-17 21:51:52,overcast clouds,32.0,100,3.44,100,0,0
687,Mareeba,AU,-17.0,145.4333,2021-04-17 21:51:52,scattered clouds,80.01,73,11.5,29,0,0
688,Imeni Poliny Osipenko,RU,52.4201,136.4853,2021-04-17 21:51:53,scattered clouds,37.31,90,6.82,30,0,0
689,Elko,US,41.0002,-115.5012,2021-04-17 21:51:53,clear sky,59.0,23,7.0,0,0,0
690,Sept-Îles,CA,50.2001,-66.3821,2021-04-17 21:51:54,few clouds,39.0,60,17.27,20,0,0
691,Gandajika,CD,-6.75,23.95,2021-04-17 21:51:55,few clouds,67.55,95,4.29,19,0,0
692,Ashland,US,40.8167,-82.2665,2021-04-17 21:51:55,overcast clouds,54.0,69,9.4,100,0,0
693,Mtinko,TZ,-4.55,34.85,2021-04-17 21:49:13,scattered clouds,60.35,89,11.01,32,0,0
694,Broken Hill,AU,-31.95,141.4333,2021-04-17 21:51:56,clear sky,44.6,76,4.61,0,0,0
695,Ullapool,GB,57.8987,-5.1604,2021-04-17 21:51:56,overcast clouds,44.01,71,1.01,100,0,0
696,Ikongo,MG,-21.8833,47.4333,2021-04-17 21:51:57,overcast clouds,63.16,75,4.07,99,0,0
697,Korem,ET,12.5058,39.5228,2021-04-17 21:51:57,light rain,56.73,63,0.78,43,0,0
698,Polyanka,UA,50.2584,27.6881,2021-04-17 21:51:57,overcast clouds,38.86,95,5.48,91,0,0
699,Terrace,CA,54.5163,-128.6035,2021-04-17 21:48:07,clear sky,64.4,36,4.61,1,0,0
700,Izvestkovyy,RU,48.9833,131.55,2021-04-17 21:51:58,scattered clouds,40.53,77,2.82,32,0,0
701,Sabang,ID,5.8933,95.3214,2021-04-17 21:51:58,overcast clouds,82.94,73,10.67,98,0,0
702,Marawi,PH,7.9986,124.2928,2021-04-17 21:51:59,moderate rain,75.99,93,5.01,100,0,0
703,Senneterre,CA,48.3835,-77.2328,2021-04-17 21:51:59,broken clouds,53.6,47,6.91,75,0,0
704,Ferme-Neuve,CA,46.7001,-75.4493,2021-04-17 21:52:00,overcast clouds,57.2,38,4.61,100,0,0
705,Sinnamary,GF,5.3833,-52.95,2021-04-17 21:52:00,overcast clouds,78.67,80,12.75,87,0,0
706,Jiuquan,CN,39.7432,98.5174,2021-04-17 21:52:01,overcast clouds,49.35,16,2.64,97,0,0
707,Guiratinga,BR,-16.3494,-53.7583,2021-04-17 21:52:02,broken clouds,73.6,77,5.48,68,0,0
708,Jacqueville,CI,5.2052,-4.4146,2021-04-17 21:52:02,few clouds,82.4,83,8.05,20,0,0
709,French Harbor,HN,16.35,-86.4333,2021-04-17 21:52:02,clear sky,89.6,70,17.27,0,0,0
710,Auki,SB,-8.7676,160.7034,2021-04-17 21:52:03,broken clouds,81.27,80,2.21,82,0,0
711,Xining,CN,36.6167,101.7667,2021-04-17 21:47:40,clear sky,39.27,46,3.04,0,0,0
712,Turinskaya Sloboda,RU,57.6232,64.3858,2021-04-17 21:52:03,broken clouds,38.41,73,10.67,82,0,0
713,Volchanets,RU,42.9131,132.7469,2021-04-17 21:52:04,overcast clouds,44.02,57,9.66,91,0,0
714,Batemans Bay,AU,-35.7167,150.1833,2021-04-17 21:52:04,scattered clouds,54.0,86,1.01,32,0,0
715,Sikeston,US,36.8767,-89.5879,2021-04-17 21:52:05,broken clouds,59.0,58,4.61,75,0,0
716,Mahon,ES,39.8885,4.2658,2021-04-17 21:52:05,scattered clouds,46.4,87,9.22,40,0,0
717,Campos Belos,BR,-13.0367,-46.7717,2021-04-17 21:52:05,overcast clouds,75.58,48,1.79,90,0,0
718,Vung Tau,VN,10.346,107.0843,2021-04-17 21:52:06,broken clouds,80.26,71,7.05,71,0,0
719,Zhangaözen,KZ,43.3,52.8,2021-04-17 21:52:06,overcast clouds,62.35,28,3.33,100,0,0
720,Mishan,CN,45.55,131.8833,2021-04-17 21:52:07,few clouds,41.29,77,7.65,22,0,0
721,Güicán,CO,6.4618,-72.4113,2021-04-17 21:52:07,overcast clouds,53.19,89,3.44,99,0,0
722,Gorgan,IR,36.8387,54.4348,2021-04-17 21:52:08,clear sky,53.6,87,4.61,0,0,0
723,Pangai,TO,-19.8,-174.35,2021-04-17 21:52:08,scattered clouds,80.6,65,3.44,40,0,0
724,Rondonópolis,BR,-16.4708,-54.6356,2021-04-17 21:50:20,moderate rain,78.01,65,2.39,68,0,0
725,Gushikawa,JP,26.3544,127.8686,2021-04-17 21:52:09,scattered clouds,64.4,63,13.8,40,0,0
726,Biggar,GB,55.6167,-3.5167,2021-04-17 21:52:09,clear sky,45.0,93,1.14,0,0,0
727,Camacha,PT,33.0833,-16.3333,2021-04-17 21:52:10,few clouds,60.8,77,11.5,20,0,0
728,Gazojak,TM,41.1875,61.4036,2021-04-17 21:52:10,clear sky,65.34,22,8.5,3,0,0
729,Acapulco de Juárez,MX,16.8634,-99.8901,2021-04-17 21:52:11,few clouds,84.2,65,9.22,20,0,0
730,Tari,NG,12.4086,4.4914,2021-04-17 21:52:11,few clouds,88.79,21,1.32,23,0,0
731,Zalţan,LY,32.947,11.8665,2021-04-17 21:52:11,few clouds,60.26,74,8.9,14,0,0
732,Bouaflé,CI,6.9904,-5.7442,2021-04-17 21:52:12,clear sky,77.0,94,4.61,0,0,0
733,Youkounkoun,GN,12.5333,-13.1333,2021-04-17 21:52:12,scattered clouds,92.62,20,3.33,28,0,0
734,Belance,PH,16.1833,121.25,2021-04-17 21:52:13,overcast clouds,65.43,91,3.78,100,0,0
735,Port Macquarie,AU,-31.4333,152.9167,2021-04-17 21:52:13,overcast clouds,59.0,92,1.99,91,0,0
