ID,City,Country,Latitude,Longitude,Time,Description,Max Temp,Humidity,Wind Speed,Cloudiness,Rain,Snow
458,Pogar,RU,52.554,33.2591,2021-01-09 20:47:31,snow,28.29,97,11.86,100,0.0,0.562
459,Fayaoué,NC,-20.65,166.5333,2021-01-09 20:47:31,moderate rain,78.22,92,17.83,100,1.8203999999999998,0.0
460,Ixtapa,MX,20.7,-105.2,2021-01-09 20:47:18,light rain,73.4,78,11.5,75,0.2,0.0
461,Rome,US,43.2128,-75.4557,2021-01-09 20:44:05,clear sky,30.99,59,8.46,1,0.0,0.0
462,Tottori-shi,JP,35.5,134.2333,2021-01-09 20:43:12,light snow,27.28,97,8.19,92,0.0,0.2198
463,Key Largo,US,25.0865,-80.4473,2021-01-09 20:45:58,clear sky,66.0,52,5.01,0,0.0,0.0
464,San Quintín,MX,30.4833,-115.95,2021-01-09 20:47:34,clear sky,64.51,54,11.07,0,0.0,0.0
465,Port Hardy,CA,50.6996,-127.4199,2021-01-09 20:45:08,light rain,44.6,81,25.32,90,0.14,0.0
466,Sola,VU,-13.8833,167.55,2021-01-09 20:47:28,overcast clouds,82.71,70,3.83,100,0.0,0.0
467,Saint-François,FR,46.4154,3.9054,2021-01-09 20:47:35,clear sky,33.01,74,9.22,0,0.0,0.0
468,Skerries,IE,53.5828,-6.1083,2021-01-09 20:44:56,broken clouds,35.6,69,11.5,75,0.0,0.0
469,Opuwo,NA,-18.0607,13.84,2021-01-09 20:46:45,scattered clouds,63.75,80,8.46,47,0.0,0.0
470,Wanning,CN,18.8003,110.3967,2021-01-09 20:47:35,overcast clouds,57.45,80,11.14,99,0.0,0.0
471,Masakin,TN,35.7292,10.5808,2021-01-09 20:47:35,clear sky,68.0,52,4.61,0,0.0,0.0
472,Rocha,UY,-34.4833,-54.3333,2021-01-09 20:47:36,broken clouds,72.73,49,11.65,73,0.0,0.0
473,San Gavino Monreale,IT,39.5514,8.7917,2021-01-09 20:47:36,scattered clouds,57.2,87,2.3,40,0.0,0.0
474,Pulaski,US,34.7668,-92.3001,2021-01-09 20:47:36,broken clouds,44.6,45,10.36,75,0.0,0.0
475,Kaili,ID,-3.4626,120.2147,2021-01-09 20:47:37,overcast clouds,68.52,92,2.04,100,0.0,0.0
476,Oussouye,SN,12.485,-16.5469,2021-01-09 20:47:37,clear sky,80.6,65,4.61,0,0.0,0.0
477,Ormond Beach,US,29.2858,-81.0559,2021-01-09 20:47:37,overcast clouds,50.0,66,12.66,90,0.0,0.0
478,Port Lincoln,AU,-34.7333,135.8667,2021-01-09 20:46:28,scattered clouds,70.12,65,11.01,35,0.0,0.0
479,Srednekolymsk,RU,67.45,153.6833,2021-01-09 20:46:38,broken clouds,-29.58,84,4.92,75,0.0,0.0
480,Petrovskoye,RU,57.0104,39.2693,2021-01-09 20:47:38,snow,15.22,97,10.36,100,0.0,0.562
481,Biryusinsk,RU,55.9634,97.8235,2021-01-09 20:47:38,overcast clouds,4.12,94,5.66,100,0.0,0.0
482,Mongo,TD,12.1844,18.693,2021-01-09 20:47:39,broken clouds,70.86,21,6.06,56,0.0,0.0
483,Pitimbu,BR,-7.4706,-34.8086,2021-01-09 20:47:39,few clouds,82.4,74,11.5,20,0.0,0.0
484,Balyqshy,KZ,47.0667,51.8667,2021-01-09 20:47:39,mist,21.2,86,8.95,65,0.0,0.0
485,Sakakah,SA,29.9697,40.2064,2021-01-09 20:47:40,clear sky,57.2,33,9.22,0,0.0,0.0
486,Abalak,RU,58.1286,68.5944,2021-01-09 20:47:40,light snow,-1.46,93,5.37,100,0.0,0.13
487,Bereda,ES,43.2686,-7.5406,2021-01-09 20:47:40,overcast clouds,37.99,97,18.01,100,0.0,0.0
488,Carutapera,BR,-1.195,-46.02,2021-01-09 20:47:40,broken clouds,81.91,72,8.95,71,0.0,0.0
489,Letlhakeng,BW,-24.0944,25.0298,2021-01-09 20:47:40,clear sky,77.81,54,3.74,6,0.0,0.0
490,Kavaratti,IN,10.5669,72.642,2021-01-09 20:47:29,light rain,82.44,74,5.37,100,0.26,0.0
491,Derzhavīnsk,KZ,51.1,66.3167,2021-01-09 20:47:08,overcast clouds,7.72,90,16.75,100,0.0,0.0
492,Maneromango,TZ,-7.1988,38.7848,2021-01-09 20:47:41,broken clouds,82.4,78,18.41,75,0.0,0.0
493,Borogontsy,RU,62.6683,131.1683,2021-01-09 20:47:41,overcast clouds,-35.9,82,3.04,100,0.0,0.0
494,Avera,US,33.194,-82.5271,2021-01-09 20:47:42,overcast clouds,48.0,65,8.05,90,0.0,0.0
495,Beian,NO,63.6559,9.5683,2021-01-09 20:47:42,snow,32.0,93,18.41,90,0.0,0.82
496,Shebalino,RU,51.2917,85.6772,2021-01-09 20:47:42,overcast clouds,9.41,83,7.43,100,0.0,0.0
497,Zhanakorgan,KZ,43.9098,67.2495,2021-01-09 20:46:40,clear sky,18.18,68,3.71,6,0.0,0.0
498,Cauquenes,CL,-35.9671,-72.3225,2021-01-09 20:47:43,clear sky,68.43,35,18.34,0,0.0,0.0
499,Ascension,US,30.2169,-90.9001,2021-01-09 20:47:43,clear sky,51.01,43,13.8,1,0.0,0.0
500,Kaeo,NZ,-35.1,173.7833,2021-01-09 20:47:43,overcast clouds,67.93,76,3.98,96,0.0,0.0
501,Pisco,PE,-13.7,-76.2167,2021-01-09 20:44:14,clear sky,75.2,73,24.16,0,0.0,0.0
502,Hanko,FI,59.8333,22.95,2021-01-09 20:47:43,light snow,27.0,73,1.01,99,0.0,0.14
503,Ahipara,NZ,-35.1667,173.1667,2021-01-09 20:47:44,overcast clouds,68.04,77,6.31,98,0.0,0.0
504,Luena,AO,-11.7833,19.9167,2021-01-09 20:47:44,broken clouds,63.72,94,4.07,62,0.0,0.0
505,Grindavik,IS,63.8424,-22.4338,2021-01-09 20:47:44,snow,24.8,100,8.05,90,0.0,0.49
506,Santa Fe,AR,-31.6333,-60.7,2021-01-09 20:47:22,scattered clouds,90.0,38,3.0,50,0.0,0.0
507,Erzin,TR,36.9559,36.2,2021-01-09 20:46:25,clear sky,60.01,50,6.29,0,0.0,0.0
508,Nantucket,US,41.2835,-70.0995,2021-01-09 20:47:45,overcast clouds,35.6,75,16.11,90,0.0,0.0
509,Ust'-Kachka,RU,58.006,55.6725,2021-01-09 20:47:45,light snow,12.2,85,8.95,75,0.0,0.0
510,Penzance,GB,50.1186,-5.5371,2021-01-09 20:46:46,broken clouds,36.0,100,9.22,75,0.0,0.0
511,Stephenville Crossing,CA,48.5,-58.4318,2021-01-09 20:47:45,overcast clouds,35.6,93,12.66,90,0.0,0.0
512,Puerto Madryn,AR,-42.7692,-65.0385,2021-01-09 20:47:44,scattered clouds,82.99,15,21.77,26,0.0,0.0
513,Greiz,DE,50.65,12.2,2021-01-09 20:47:46,overcast clouds,30.99,79,2.73,91,0.0,0.0
514,Chokwé,MZ,-24.5333,32.9833,2021-01-09 20:47:46,few clouds,71.44,87,5.23,16,0.0,0.0
515,Karatsu,JP,33.4425,129.9697,2021-01-09 20:47:46,broken clouds,33.01,25,3.0,63,0.0,0.0
516,Bol'shoye Murashkino,RU,55.7826,44.7754,2021-01-09 20:47:46,snow,21.51,98,8.5,100,0.0,0.9186
517,Maxixe,MZ,-23.8597,35.3472,2021-01-09 20:47:46,clear sky,73.78,85,6.67,5,0.0,0.0
518,Sydney,AU,-33.8679,151.2073,2021-01-09 20:43:05,few clouds,66.2,77,5.75,20,0.0,0.0
519,Rūdsar,IR,37.1376,50.288,2021-01-09 20:47:47,clear sky,39.2,81,2.3,0,0.0,0.0
520,Emba,KZ,48.8264,58.1442,2021-01-09 20:47:47,overcast clouds,23.86,95,12.71,100,0.0,0.0
521,San Jerónimo,PE,-11.9472,-75.2829,2021-01-09 20:47:47,moderate rain,58.96,55,4.7,98,1.14,0.0
522,Mason City,US,43.1536,-93.201,2021-01-09 20:47:44,overcast clouds,23.0,79,3.44,90,0.0,0.0
523,Longhua,CN,23.6137,114.1919,2021-01-09 20:46:57,overcast clouds,42.53,47,3.56,90,0.0,0.0
524,Adré,TD,13.4667,22.2,2021-01-09 20:47:48,clear sky,66.83,25,13.33,0,0.0,0.0
525,Skibbereen,IE,51.55,-9.2667,2021-01-09 20:47:48,few clouds,33.8,64,5.75,20,0.0,0.0
526,Khovd,MN,48.0056,91.6419,2021-01-09 20:47:27,few clouds,-5.35,82,1.63,14,0.0,0.0
527,Bintulu,MY,3.1667,113.0333,2021-01-09 20:47:49,few clouds,75.2,100,5.75,20,0.0,0.0
528,Pahrump,US,36.2083,-115.9839,2021-01-09 20:47:39,clear sky,55.99,25,25.01,0,0.0,0.0
529,Usinsk,RU,65.9939,57.5281,2021-01-09 20:47:49,clear sky,-9.67,91,7.36,9,0.0,0.0
530,Olinda,BR,-8.0089,-34.8553,2021-01-09 20:47:16,scattered clouds,80.6,61,8.05,40,0.0,0.0
531,Tonj,SS,7.2737,28.6822,2021-01-09 20:47:49,scattered clouds,76.55,28,3.85,27,0.0,0.0
532,La Victoria,VE,10.2184,-67.3302,2021-01-09 20:47:50,scattered clouds,86.0,70,5.75,40,0.0,0.0
533,Port Pirie,AU,-33.1833,138.0167,2021-01-09 20:47:38,clear sky,62.6,72,6.22,0,0.0,0.0
534,Abu Samrah,SY,35.3029,37.1841,2021-01-09 20:47:07,overcast clouds,51.21,47,4.88,87,0.0,0.0
535,Zabul Province,AF,32.25,67.25,2021-01-09 20:47:50,clear sky,29.71,63,2.48,0,0.0,0.0
536,Dunmore Town,BS,25.5,-76.65,2021-01-09 20:47:50,overcast clouds,67.55,65,15.28,90,0.0,0.0
537,Governador Valadares,BR,-18.8511,-41.9494,2021-01-09 20:47:51,moderate rain,80.56,85,5.44,65,1.09,0.0
538,Houma,US,29.5958,-90.7195,2021-01-09 20:47:51,clear sky,52.0,46,6.91,1,0.0,0.0
539,Elizabeth City,US,36.2946,-76.2511,2021-01-09 20:47:51,clear sky,46.0,49,10.36,1,0.0,0.0
540,Hambantota,LK,6.1241,81.1185,2021-01-09 20:47:15,overcast clouds,73.24,94,9.22,100,0.0,0.0
541,Mrakovo,RU,52.7161,56.6244,2021-01-09 20:47:52,snow,23.41,97,7.16,100,0.0,0.999
542,Ndendé,GA,-2.4008,11.3581,2021-01-09 20:47:52,moderate rain,74.43,92,2.59,81,2.65,0.0
543,Bambous Virieux,MU,-20.3428,57.7575,2021-01-09 20:47:05,broken clouds,78.8,94,8.05,75,0.0,0.0
544,Brejo Santo,BR,-7.4933,-38.9872,2021-01-09 20:46:47,overcast clouds,86.88,38,0.49,99,0.0,0.0
545,Haines Junction,CA,60.7522,-137.5108,2021-01-09 20:46:27,overcast clouds,19.4,86,1.14,100,0.0,0.0
546,Los Llanos de Aridane,ES,28.6585,-17.9182,2021-01-09 20:47:05,few clouds,59.0,63,14.97,20,0.0,0.0
547,Kirakira,SB,-10.4544,161.9205,2021-01-09 20:47:53,moderate rain,82.56,76,2.98,99,1.36,0.0
548,Talcahuano,CL,-36.7167,-73.1167,2021-01-09 20:47:53,clear sky,66.2,45,13.8,0,0.0,0.0
549,Codó,BR,-4.4553,-43.8856,2021-01-09 20:47:53,overcast clouds,79.25,86,3.56,99,0.0,0.0
550,Alekseyevsk,RU,57.8406,108.3492,2021-01-09 20:47:54,overcast clouds,-7.2,88,5.66,100,0.0,0.0
551,Ponta Delgada,PT,37.7333,-25.6667,2021-01-09 20:47:54,broken clouds,50.0,71,8.05,75,0.0,0.0
552,Tiassalé,CI,5.8983,-4.8283,2021-01-09 20:47:54,clear sky,77.61,87,4.45,1,0.0,0.0
553,Mil'kovo,RU,54.7167,158.6167,2021-01-09 20:47:54,overcast clouds,2.91,88,4.68,100,0.0,0.0
554,Piedras Negras,MX,28.7,-100.5167,2021-01-09 20:44:30,overcast clouds,46.0,76,11.5,90,0.0,0.0
555,Miracema do Tocantins,BR,-9.5618,-48.3967,2021-01-09 20:47:55,light rain,79.27,78,2.89,100,0.2,0.0
556,Almeirim,BR,-1.5233,-52.5817,2021-01-09 20:47:55,overcast clouds,85.96,60,4.61,100,0.0,0.0
557,Along,IN,28.1667,94.7667,2021-01-09 20:47:55,scattered clouds,52.52,69,1.66,32,0.0,0.0
558,Morant Bay,JM,17.8815,-76.4093,2021-01-09 20:47:13,few clouds,82.4,74,19.57,20,0.0,0.0
559,Siavonga,ZM,-16.5382,28.7088,2021-01-09 20:47:55,light rain,78.26,78,3.49,100,0.92,0.0
560,Port Antonio,JM,18.18,-76.4612,2021-01-09 20:47:56,few clouds,82.4,74,19.57,20,0.0,0.0
561,Murdochville,CA,48.9583,-65.5006,2021-01-09 20:47:56,overcast clouds,30.2,80,12.66,95,0.0,0.0
562,Tete,MZ,-16.1564,33.5867,2021-01-09 20:47:56,light rain,84.2,79,6.04,75,0.44,0.0
563,Gerāsh,IR,27.6652,54.1371,2021-01-09 20:47:56,clear sky,41.0,48,6.91,0,0.0,0.0
564,Gravdal,NO,68.1214,13.5031,2021-01-09 20:47:56,overcast clouds,33.24,87,20.38,100,0.0,0.0
565,Nampa,US,43.5407,-116.5635,2021-01-09 20:47:39,few clouds,37.99,100,3.44,20,0.0,0.0
566,Shaunavon,CA,49.6501,-108.4181,2021-01-09 20:47:57,clear sky,10.4,85,6.91,2,0.0,0.0
567,São Miguel do Araguaia,BR,-13.275,-50.1628,2021-01-09 20:47:57,moderate rain,82.11,75,6.93,69,3.158,0.0
568,Yar-Sale,RU,66.8333,70.8333,2021-01-09 20:47:57,overcast clouds,-12.55,90,11.9,94,0.0,0.0
569,Tabou,CI,4.423,-7.3528,2021-01-09 20:47:57,light rain,78.82,86,7.11,14,0.44,0.0
570,Castle Rock,US,39.3722,-104.8561,2021-01-09 20:47:08,light snow,28.99,83,1.01,100,0.0,0.42
571,Trojan,PL,53.7897,20.2404,2021-01-09 20:47:58,overcast clouds,30.0,93,1.14,90,0.0,0.0
572,Plettenberg Bay,ZA,-34.0527,23.3716,2021-01-09 20:47:58,few clouds,67.62,80,11.34,20,0.0,0.0
573,Syracuse,IT,37.0881,15.2792,2021-01-09 20:47:58,scattered clouds,59.0,100,2.3,40,0.0,0.0
574,Tumut,AU,-35.3,148.2167,2021-01-09 20:45:32,clear sky,68.0,56,6.91,0,0.0,0.0
575,Lanquín,GT,15.5667,-89.9667,2021-01-09 20:47:59,overcast clouds,59.0,88,2.86,90,0.0,0.0
576,Snåase,NO,64.2457,12.3778,2021-01-09 20:47:59,overcast clouds,14.95,90,7.99,100,0.0,0.0
577,Smithers,CA,54.7804,-127.1743,2021-01-09 20:47:59,broken clouds,21.2,86,5.75,75,0.0,0.0
578,Nefteyugansk,RU,61.0998,72.6035,2021-01-09 20:47:59,light snow,-7.6,77,6.6,90,0.0,0.0
579,Tsabong,BW,-26.0217,22.401,2021-01-09 20:48:00,scattered clouds,83.79,43,6.4,40,0.0,0.0
580,Mehamn,NO,71.0357,27.8492,2021-01-09 20:46:35,scattered clouds,16.65,93,15.79,37,0.0,0.0
581,Assiut,EG,27.181,31.1837,2021-01-09 20:48:00,clear sky,59.0,67,12.66,0,0.0,0.0
582,Hamilton,US,39.1834,-84.5333,2021-01-09 20:46:57,scattered clouds,37.0,55,5.75,40,0.0,0.0
583,Abonnema,NG,4.7084,6.7931,2021-01-09 20:48:00,few clouds,79.3,83,8.95,16,0.0,0.0
584,Acaraú,BR,-2.8856,-40.12,2021-01-09 20:48:01,scattered clouds,81.45,71,16.84,44,0.0,0.0
585,Ratnagiri,IN,16.9833,73.3,2021-01-09 20:44:21,overcast clouds,77.23,82,4.99,98,0.0,0.0
586,Columbia,US,34.0007,-81.0348,2021-01-09 20:44:33,broken clouds,53.01,50,8.05,75,0.0,0.0
587,Oneida,US,43.2001,-75.4663,2021-01-09 20:48:01,clear sky,30.99,59,8.63,1,0.0,0.0
588,Jinji,CN,23.2281,110.8261,2021-01-09 20:48:01,overcast clouds,45.09,50,5.28,100,0.0,0.0
589,Grand Forks,US,47.9417,-97.4337,2021-01-09 20:48:02,overcast clouds,33.8,93,6.91,90,0.0,0.0
590,Aktash,RU,50.3,87.7333,2021-01-09 20:48:02,broken clouds,-10.79,77,4.63,72,0.0,0.0
591,Georgiyevka,KZ,43.0369,74.7114,2021-01-09 20:48:02,fog,-4.0,84,4.47,0,0.0,0.0
592,Lunca Corbului,RO,44.7,24.75,2021-01-09 20:48:02,overcast clouds,35.92,89,2.21,100,0.0,0.0
593,Janaúba,BR,-15.8025,-43.3089,2021-01-09 20:48:03,overcast clouds,82.58,64,1.16,99,0.0,0.0
594,Warrington,GB,53.3925,-2.5802,2021-01-09 20:45:45,clear sky,34.0,86,4.61,0,0.0,0.0
595,Palana,RU,59.1167,159.9667,2021-01-09 20:48:03,overcast clouds,10.27,92,10.58,100,0.0,0.0
596,Sirte,LY,31.2089,16.5887,2021-01-09 20:46:59,clear sky,73.27,33,15.57,0,0.0,0.0
597,Grand Baie,MU,-20.0182,57.5802,2021-01-09 20:48:03,clear sky,78.01,84,4.0,1,0.0,0.0
598,Mālpur,IN,23.35,73.45,2021-01-09 20:48:04,clear sky,68.02,78,6.6,0,0.0,0.0
599,North Platte,US,41.1239,-100.7654,2021-01-09 20:48:04,overcast clouds,39.2,60,6.91,90,0.0,0.0
600,Teya,RU,60.3778,92.6267,2021-01-09 20:48:04,light snow,-11.67,86,5.37,100,0.0,0.19
601,Kiruna,SE,67.8557,20.2251,2021-01-09 20:48:04,light snow,10.4,92,7.7,90,0.0,0.0
602,Reque,PE,-6.8656,-79.8178,2021-01-09 20:48:05,few clouds,80.6,57,19.57,20,0.0,0.0
603,Ekhabi,RU,53.5102,142.9671,2021-01-09 20:48:05,broken clouds,-20.34,88,7.81,69,0.0,0.0
604,Haileybury,CA,47.449,-79.6373,2021-01-09 20:48:05,overcast clouds,17.6,93,6.91,90,0.0,0.0
605,Maicao,CO,11.3832,-72.2432,2021-01-09 20:48:06,overcast clouds,81.82,70,12.21,100,0.0,0.0
606,São Félix do Xingu,BR,-6.6447,-51.995,2021-01-09 20:48:06,very heavy rain,83.37,71,3.56,100,23.679,0.0
607,Mana,GF,5.6592,-53.7767,2021-01-09 20:48:06,overcast clouds,79.02,84,13.78,97,0.0,0.0
608,Isangel,VU,-19.55,169.2667,2021-01-09 20:46:57,broken clouds,78.8,94,3.85,75,0.0,0.0
609,Kapuskasing,CA,49.4169,-82.4331,2021-01-09 20:48:06,overcast clouds,19.4,93,3.44,98,0.0,0.0
610,Palmer,US,42.1584,-72.3287,2021-01-09 20:46:50,broken clouds,36.0,44,10.36,75,0.0,0.0
611,Igrim,RU,63.1906,64.4162,2021-01-09 20:48:07,overcast clouds,-12.6,90,4.41,91,0.0,0.0
612,Tullahoma,US,35.362,-86.2094,2021-01-09 20:47:49,overcast clouds,33.01,80,11.5,90,0.0,0.0
613,Røros,NO,62.5747,11.3842,2021-01-09 20:48:07,snow,5.0,85,11.01,90,0.0,0.13
614,Aklavik,CA,68.2191,-135.0107,2021-01-09 20:47:29,scattered clouds,-0.4,85,2.3,40,0.0,0.0
615,Vostok,RU,46.4856,135.8833,2021-01-09 20:46:33,overcast clouds,-18.67,87,3.65,100,0.0,0.0
616,Westport,US,41.1415,-73.3579,2021-01-09 20:46:30,overcast clouds,34.0,58,13.47,85,0.0,0.0
617,Bibbiena,IT,43.6965,11.8135,2021-01-09 20:48:08,overcast clouds,39.99,83,7.7,100,0.0,0.0
618,Ambon City,ID,-3.6954,128.1814,2021-01-09 20:44:04,scattered clouds,77.0,94,6.91,40,0.0,0.0
619,Goma,CD,-1.6792,29.2228,2021-01-09 20:48:08,overcast clouds,63.16,77,2.91,100,0.0,0.0
620,Olafsvik,IS,64.8945,-23.7142,2021-01-09 20:48:09,overcast clouds,29.71,89,14.03,90,0.0,0.0
621,Yablochnyy,RU,47.1661,142.0661,2021-01-09 20:48:09,light snow,5.0,78,11.18,40,0.0,0.0
622,Slave Lake,CA,55.2834,-114.769,2021-01-09 20:48:09,clear sky,17.6,73,2.3,0,0.0,0.0
623,Charter Township of Clinton,US,42.587,-82.9199,2021-01-09 20:48:09,broken clouds,42.8,70,6.91,75,0.0,0.0
624,Myre,NO,69.1036,15.9492,2021-01-09 20:48:09,broken clouds,30.2,64,25.32,80,0.0,0.0
625,Münster,DE,51.9624,7.6257,2021-01-09 20:45:59,mist,36.0,100,2.3,75,0.0,0.0
626,Gaoual,GN,11.75,-13.2,2021-01-09 20:48:10,broken clouds,80.49,20,1.45,67,0.0,0.0
627,Kasongo,CD,-4.45,26.6667,2021-01-09 20:48:10,broken clouds,67.05,96,1.9,75,0.0,0.0
628,Lata,PT,40.1629,-8.3327,2021-01-09 20:46:36,overcast clouds,45.0,58,5.01,100,0.0,0.0
629,Schattdorf,CH,46.8655,8.6547,2021-01-09 20:48:10,overcast clouds,27.0,68,3.44,95,0.0,0.0
630,Churapcha,RU,62.0025,132.4325,2021-01-09 20:48:11,overcast clouds,-35.25,82,2.8,100,0.0,0.0
631,Gannan,CN,47.9147,123.5031,2021-01-09 20:48:11,clear sky,-5.1,84,5.19,0,0.0,0.0
632,Upata,VE,8.0086,-62.3989,2021-01-09 20:48:11,moderate rain,74.28,91,6.33,99,1.776,0.0
633,Chapleau,CA,47.8405,-83.4034,2021-01-09 20:46:40,mist,19.4,93,2.3,90,0.0,0.0
634,Karakulino,RU,56.012,53.7067,2021-01-09 20:48:12,overcast clouds,10.38,96,7.99,96,0.0,0.0
635,Nanning,CN,22.8167,108.3167,2021-01-09 20:48:12,overcast clouds,44.6,57,2.24,90,0.0,0.0
636,Beshpagir,RU,45.0217,42.3808,2021-01-09 20:48:12,light rain,50.0,76,17.9,0,0.34,0.0
637,Port Blair,IN,11.6667,92.75,2021-01-09 20:48:12,few clouds,79.63,80,10.49,14,0.0,0.0
638,Bonthe,SL,7.5264,-12.505,2021-01-09 20:48:12,clear sky,79.75,85,8.97,0,0.0,0.0
639,Takāb,IR,36.4009,47.1133,2021-01-09 20:48:13,broken clouds,26.17,55,1.25,79,0.0,0.0
640,Kodinsk,RU,58.6881,99.1844,2021-01-09 20:46:42,overcast clouds,-7.31,89,4.23,100,0.0,0.0
641,Culebra,PR,18.303,-65.301,2021-01-09 20:48:13,overcast clouds,80.6,69,11.5,90,0.0,0.0
642,Spirovo,RU,57.419,34.9766,2021-01-09 20:48:13,overcast clouds,4.93,94,5.79,93,0.0,0.0
643,Naumburg,DE,51.15,11.8167,2021-01-09 20:48:14,overcast clouds,33.01,95,1.01,97,0.0,0.0
644,Mankato,US,44.1636,-93.9994,2021-01-09 20:48:14,mist,21.0,93,5.75,90,0.0,0.0
645,Tazovsky,RU,67.4667,78.7,2021-01-09 20:48:14,few clouds,-20.33,87,10.31,15,0.0,0.0
646,Apac,UG,1.9756,32.5386,2021-01-09 20:48:14,broken clouds,72.55,53,5.3,64,0.0,0.0
647,Yerbogachën,RU,61.2767,108.0108,2021-01-09 20:47:34,overcast clouds,-13.41,88,2.8,100,0.0,0.0
648,Kholtoson,RU,50.2981,103.3097,2021-01-09 20:46:32,overcast clouds,-12.01,82,3.2,100,0.0,0.0
649,Salinas,US,36.6777,-121.6555,2021-01-09 20:48:15,clear sky,60.01,55,3.44,1,0.0,0.0
650,Yangjiang,CN,21.85,111.9667,2021-01-09 20:48:15,overcast clouds,51.42,37,6.38,100,0.0,0.0
651,Lindi,TZ,-10.0,39.7167,2021-01-09 20:48:15,light rain,78.8,83,20.71,75,0.81,0.0
652,Coxim,BR,-18.5067,-54.76,2021-01-09 20:48:16,scattered clouds,95.16,39,3.6,34,0.0,0.0
653,Dalby,AU,-27.1833,151.2667,2021-01-09 20:48:16,clear sky,70.0,69,1.99,0,0.0,0.0
654,Qaqortoq,GL,60.7167,-46.0333,2021-01-09 20:46:53,broken clouds,41.0,38,24.16,75,0.0,0.0
655,Boa Vista,BR,2.8197,-60.6733,2021-01-09 20:44:30,scattered clouds,84.2,58,4.61,40,0.0,0.0
656,Inta,RU,66.0317,60.1659,2021-01-09 20:48:16,clear sky,-4.7,89,8.3,0,0.0,0.0
657,Sawākin,SD,19.1059,37.3321,2021-01-09 20:48:17,clear sky,76.64,72,7.2,4,0.0,0.0
658,Byron Bay,AU,-28.65,153.6167,2021-01-09 20:48:17,overcast clouds,71.01,78,6.91,90,0.0,0.0
659,Cuamba,MZ,-14.8031,36.5372,2021-01-09 20:48:17,light rain,71.78,90,1.59,100,0.31,0.0
660,George Town,MY,5.4112,100.3354,2021-01-09 20:48:17,few clouds,80.6,78,1.14,20,0.0,0.0
661,Ulvik,NO,60.5672,6.9187,2021-01-09 20:48:17,snow,33.01,94,4.9,100,0.0,1.54
662,San Juan,AR,-31.5375,-68.5364,2021-01-09 20:48:18,clear sky,89.13,24,4.56,0,0.0,0.0
663,Petra,JO,30.3222,35.4793,2021-01-09 20:48:18,clear sky,50.79,64,8.55,0,0.0,0.0
664,Tegul'det,RU,57.3064,88.1667,2021-01-09 20:46:38,light snow,-1.64,92,10.98,100,0.0,0.25
665,Monrovia,LR,6.3005,-10.7969,2021-01-09 20:43:16,scattered clouds,80.6,83,7.87,40,0.0,0.0
666,Nieuw Amsterdam,SR,5.8833,-55.0833,2021-01-09 20:46:36,scattered clouds,79.0,83,2.3,40,0.0,0.0
667,Riyadh,SA,24.6877,46.7219,2021-01-09 20:45:50,clear sky,53.6,82,5.75,0,0.0,0.0
668,Kamenka,RU,51.3223,42.7678,2021-01-09 20:46:46,snow,30.99,96,11.97,100,0.0,1.75
669,Nelson Bay,AU,-32.7167,152.15,2021-01-09 20:48:19,light rain,64.4,100,8.05,40,0.18,0.0
670,Alexander City,US,32.944,-85.9539,2021-01-09 20:48:19,overcast clouds,37.0,80,10.36,90,0.0,0.0
671,Jacareacanga,BR,-6.2222,-57.7528,2021-01-09 20:48:20,overcast clouds,81.84,86,2.1,100,0.0,0.0
672,Dhenkānāl,IN,20.6667,85.6,2021-01-09 20:48:20,mist,71.6,94,0.36,90,0.0,0.0
673,Khasan,RU,42.4308,130.6434,2021-01-09 20:48:20,clear sky,7.2,83,13.65,6,0.0,0.0
674,Bathsheba,BB,13.2167,-59.5167,2021-01-09 20:46:38,scattered clouds,82.4,74,20.71,40,0.0,0.0
675,Cangzhou,CN,38.3167,116.8667,2021-01-09 20:48:21,clear sky,17.85,74,7.27,0,0.0,0.0
676,Harper,LR,4.375,-7.7169,2021-01-09 20:46:40,broken clouds,79.61,81,6.15,63,0.0,0.0
677,Palauig,PH,15.435,119.9045,2021-01-09 20:48:21,clear sky,74.98,66,6.93,2,0.0,0.0
678,Fujin,CN,47.26,132.0322,2021-01-09 20:48:21,overcast clouds,-9.27,87,7.65,100,0.0,0.0
679,Laguna,US,38.421,-121.4238,2021-01-09 20:48:21,clear sky,55.99,54,5.59,1,0.0,0.0
680,Dingle,PH,10.9995,122.6711,2021-01-09 20:46:55,light rain,74.53,92,12.77,100,0.24280000000000002,0.0
681,Altagracia de Orituco,VE,9.8601,-66.3814,2021-01-09 20:48:22,clear sky,80.92,62,6.78,0,0.0,0.0
682,Cairns,AU,-16.9167,145.7667,2021-01-09 20:47:28,overcast clouds,77.0,94,1.14,90,0.0,0.0
683,Mendi,PG,-6.1761,143.6513,2021-01-09 20:48:22,light rain,55.65,98,2.44,100,0.31,0.0
684,Pacifica,US,37.6138,-122.4869,2021-01-09 20:44:06,clear sky,59.0,51,11.5,1,0.0,0.0
685,Linjiang,CN,41.8069,126.9078,2021-01-09 20:47:40,overcast clouds,-1.8,83,2.46,100,0.0,0.0
686,Zapolyarnyy,RU,69.4154,30.8136,2021-01-09 20:48:23,clear sky,6.8,85,11.5,4,0.0,0.0
687,Mareeba,AU,-17.0,145.4333,2021-01-09 20:48:23,overcast clouds,77.0,94,1.14,90,0.0,0.0
